numero,filename,class,origin,source_file,row_idx,pred_class_label,pred_class_confidence,pred_origin_label,pred_origin_confidence,judge_model,judge_host,judge_error,phish_raw,origin_raw
2099,2099.txt,non-phishing,mistral-small:24b,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for a brief meeting"", ""proposed time slots"", ""meeting confirmation via email""], ""rationale"":""The email appears to be a legitimate request from the Human Resources Department, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard format, with a clear subject line and formal greeting. The language is professional and polite, indicating human authorship.""}"
2100,2100.txt,phishing,mistral-small:24b,n/d,0,phishing,0.3000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request for immediate action is unusual. The inclusion of a suspicious link and the lack of personalization also raise concerns.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""formal tone"", ""official language"", ""specific details""],""rationale"":""The email's structure and content suggest a human-written notification, with specific details about the fine and legal consequences.""}"
1001,1001.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request to review company policies"",""confirmation of receipt required""],""rationale"":""The email appears to be a legitimate internal communication from the HR department, requesting employees to review updated policies and confirm their understanding. The tone is professional and polite, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of generic phrases, and structured layout suggest a human author. The language is professional and lacks the distinctiveness often found in AI-generated text.""}"
1002,1002.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for update"",""project tracking link mentioned""],""rationale"":""The email is a routine request for project updates and does not contain any suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author who is familiar with the project's goals and processes.""}"
1003,1003.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness reminder"",""policy update"",""security protocols""],""rationale"":""The email is a routine announcement from the IT Governance Team, updating policies and procedures to ensure secure use of company resources. The tone is informative and collaborative, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and follows a structured format, suggesting human authorship. The language is clear and concise, with no obvious signs of AI-generated content.""}"
1004,1004.txt,phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""urgent meeting notification"",""mandatory attendance"",""professional tone""],""rationale"":""The email's formal tone, specific agenda, and emphasis on mandatory attendance suggest a legitimate company communication.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of professional language, and structured format suggest a human author. The level of detail and the inclusion of specific instructions also indicate manual writing.""}"
1005,1005.txt,phishing,llama3,n/d,0,phishing,0.2000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.2,""signals"":[""urgent action"", ""credential request"", ""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request to click on a specific link is unusual for a legitimate law enforcement notification.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and follows a predictable structure, suggesting human authorship.""}"
1006,1006.txt,phishing,llama3,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"", ""credential request"", ""payment request""],""rationale"":""The email's tone and language are suspicious, as it demands immediate action and payment without providing clear information or official channels for communication.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""polished tone"", ""formal language"", ""clear structure""],""rationale"":""The text exhibits a formal and structured writing style, with a clear introduction, body, and conclusion. The use of specific details, such as the amount of the fine and the article number, suggests human authorship.""}"
1007,1007.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""IT security policies update"", ""Acceptable use guidelines"", ""Helpdesk support""],""rationale"":""The email appears to be a legitimate notification from the IT department, providing updates and resources for employees to review and confirm their understanding of new policies.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of standard phrases, and structured format suggest a human author. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
1008,1008.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""meeting invitation"",""professional development"",""employee feedback""],""rationale"":""The email appears to be a legitimate meeting invitation from the Human Resources department, aiming to support employee well-being and professional growth.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message, although some phrases may be templated.""}"
1009,1009.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent meeting invitation"",""request for confirmation""],""rationale"":""The email appears to be a legitimate meeting invitation from the HR department, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details, and polite requests suggest a deliberate effort to communicate effectively.""}"
1010,1010.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for information"",""project update request""],""rationale"":""The email appears to be a legitimate project update request from a team leader, seeking information and progress reports from team members.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a high level of organization and professionalism, typical of human-written emails.""}"
1011,1011.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""informative tone"",""clear resolution options"",""customer support contact information""],""rationale"":""The email is informative, provides clear resolution options, and includes customer support contact information, indicating a legitimate attempt to resolve an issue rather than a phishing attempt.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone suggest a human-written text with a formal tone, likely from a customer support team.""}"
1012,1012.txt,phishing,llama3,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action required"",""payment request"",""suspicious link mention""],""rationale"":""The email's tone and language are overly formal and official, which is unusual for a legitimate traffic fine notification. The request to click on the link and pay through 'official channels' raises suspicions.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone and structured layout suggest human authorship, with a clear attempt to convey official authority.""}"
1013,1013.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for acknowledgement of policy updates""],""rationale"":""The email appears to be a legitimate company communication, updating employees on internal policies and procedures. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of generic phrases, and structured format suggest human authorship. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
1014,1014.txt,phishing,llama3,n/d,0,phishing,0.2000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.2,""signals"":[""urgent action"", ""payment request"", ""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request for immediate payment is unusual. The inclusion of a specific link to facilitate payment raises suspicions.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal and structured tone, with a clear separation of sections and a consistent use of language. The language is professional and objective, without any apparent emotional or personal undertones.""}"
1015,1015.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness module request""],""rationale"":""The email is from the IT Governance Team, requesting awareness training on updated policies, which is a legitimate company process.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone with a clear structure and consistent language usage, suggesting human authorship.""}"
1016,1016.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""reminder update policy documentation"",""review updated policy guidelines"",""sign off on email confirmation""],""rationale"":""The email appears to be a legitimate reminder from the IT department, aiming to ensure compliance with security policies and guidelines. The tone is professional and informative, without any suspicious or urgent language.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of standard phrases, and structured layout suggest a human author. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
1017,1017.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""apologetic tone"",""delivery schedule adjustment"",""customer support options provided""],""rationale"":""The email appears to be a legitimate customer service communication, offering resolution options and apologizing for any inconvenience caused. The language used is professional and polite, with no suspicious links or requests for sensitive informati","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone suggest a human-written message with a formal tone, likely from a customer support team.""}"
1018,1018.txt,phishing,llama3,n/d,0,phishing,0.2000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.2,""signals"":[""urgent action"", ""credential request"", ""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request to access a specific link is unusual. The lack of personalization and the vague nature of the fine make it suspicious.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very formal tone"", ""use of official titles and phrases"", ""specific details included""],""rationale"":""The text appears to be a genuine notification from a law enforcement agency, with specific details about the fine and regulations mentioned. The language is formal and professional, suggesting human authorship.""}"
1019,1019.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""meeting request"",""professional development"",""HR department involvement""],""rationale"":""The email appears to be a legitimate meeting invitation from an HR representative, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a high level of professionalism and standardization, typical of human-written emails.""}"
1020,1020.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness module request""],""rationale"":""The email is a legitimate company communication, requesting awareness training on updated IT governance policies. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details about policy changes, and a clear call to action suggest a deliberate and intentional writing style.""}"
1021,1021.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""meeting request"",""company HR portal mention""],""rationale"":""The email appears to be a legitimate meeting invitation from the company's HR department, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone suggest a human author, with a clear purpose and formal tone.""}"
1022,1022.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness request"",""policy update"",""security measures""], ""rationale"":""The email is a legitimate notification about policy updates and awareness requests, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a clear and concise presentation of the policy changes and requests for employee understanding.""}"
1023,1023.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""scheduling a meeting""], ""rationale"":""The email appears to be a legitimate scheduling request from an HR representative, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard format with clear subject line, formal greeting, and structured content. The language is professional and lacks distinctive features that would suggest AI generation.""}"
1024,1024.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for confirmation of policy updates""],""rationale"":""The email appears to be a legitimate company communication, requesting employees to review and confirm updated policies. The tone is professional, and the language used is consistent with typical corporate communications.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of professional language, and structured format suggest human authorship. The text lacks the characteristic patterns and inconsistencies often found in AI-generated content.""}"
1025,1025.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent project update"",""confirmed attendance requested"",""project status update"",""next steps and action items""],""rationale"":""The email appears to be a legitimate project update notification, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone suggest a human author who is familiar with corporate communication norms.""}"
1026,1026.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""legitimate meeting request"",""company representative"",""HR department""], ""rationale"":""The email appears to be a genuine meeting invitation from the company's HR department, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a high level of professionalism, with a clear purpose and concise information. The use of formal greetings and sign-offs also indicate human authorship.""}"
1027,1027.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""request for update"",""project tracker link"",""team communication channel""], ""rationale"":""The email appears to be a legitimate project management request from a team leader, seeking updates and planning information from team members. The tone is professional and collaborative, with no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author who is familiar with the project and its goals. The tone is professional, and the request for updates is clear and concise.""}"
1028,1028.txt,phishing,llama3,n/d,0,phishing,0.3000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.3,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone is urgent and requests immediate attention, which may be a tactic to create a sense of panic. Additionally, the link provided requires approval, which could potentially compromise security.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a clear and concise message, proper formatting, and a professional tone.""}"
1029,1029.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness module"", ""IT governance policies"", ""data management processes"", ""remote access procedures"", ""device update protocols""],""rationale"":""The email appears to be a legitimate company communication, aiming to inform employees about updated IT governance policies and encourage them to complete an awareness module. The tone is professional and ","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific company references, and detailed policy updates suggest a deliberate and intentional writing style.""}"
1030,1030.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action"",""meeting invitation"",""confirmation link""], ""rationale"":""The email appears to be a legitimate meeting invitation from an HR representative, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details, and a clear agenda suggest a deliberate effort to communicate effectively.""}"
1031,1031.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for update"",""goal-oriented language"",""team communication""],""rationale"":""The email appears to be a legitimate team communication, requesting updates and progress reports to ensure goals are met. The tone is professional and collaborative, with no suspicious or urgent language.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a clear and organized format, as well as a focus on team collaboration and goal-oriented progress.""}"
1032,1032.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""order delay notification"",""customer support communication"",""legitimate company reference""],""rationale"":""The email appears to be a genuine notification from the company's customer support team, providing updates on an order delay and offering assistance with resolving the issue.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written notification, although some phrases may be templated.""}"
1033,1033.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""security policy update"",""acceptable use guidelines"",""industry best practices""],""rationale"":""The email appears to be a legitimate notification from the IT department, updating employees on security policies and guidelines. The tone is professional and informative, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific deadlines, and clear instructions suggests a deliberate and intentional writing style.""}"
1034,1034.txt,non-phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""acknowledge button"",""review and confirm understanding"",""industry best practices""],""rationale"":""The email appears to be a legitimate update from the IT department, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's formal tone, use of standard phrases, and structured layout suggest human authorship. The language is professional and lacks the characteristic patterns of AI-generated text.""}"
1035,1035.txt,phishing,llama3,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone and language are overly urgent, and the request to click on a link without further explanation is suspicious. The lack of specific details about the security vulnerabilities also raises concerns.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings and sign-offs, as well as the specific details about the security intervention, suggest a manual composition.""}"
1036,1036.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""internal policies update"", ""compliance with regulatory requirements"", ""employee understanding""],""rationale"":""The email appears to be a legitimate company communication, updating employees on internal policies and emphasizing compliance with regulatory requirements. The tone is professional and informative, without any suspicious or urgent langua","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, clear explanations, and specific instructions suggests a deliberate effort to communicate effectively.""}"
1037,1037.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""request for review of company policies""],""rationale"":""The email appears to be a legitimate internal communication from the HR department, requesting employees to familiarize themselves with updated policies and procedures.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, professional tone and structure, with a clear hierarchy of information and a focus on clarity. The language is straightforward and lacks the creative flair often found in AI-generated content.""}"
1038,1038.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action request""],""rationale"":""The email appears to be a legitimate project update meeting invitation, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard project update meeting template, with clear and concise language, indicating human authorship.""}"
1039,1039.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""awareness module request"", ""IT governance policies refresh"", ""data management practices""],""rationale"":""The email appears to be a legitimate company communication, announcing policy updates and requesting employee awareness training. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, precise descriptions of changes, and clear instructions suggest a deliberate and intentional writing style.""}"
1040,1040.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action request""],""rationale"":""The email requests approval for a security intervention, which is a legitimate and common practice in IT. The tone is professional and the language used is clear and concise.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and formatting suggest a human author, with a clear and concise message, proper grammar, and a professional tone.""}"
1041,1041.txt,phishing,llama3,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone and language are overly formal, and the request to click on a link is unusual for an official notification. The emphasis on prompt payment and the warning of additional sanctions if not paid within a short period also raise suspicions.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal, structured tone and language, with a clear separation of paragraphs and a focus on conveying information in a straightforward manner.""}"
1042,1042.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""urgent action request"", ""meeting invitation"", ""project update""],""rationale"":""The email appears to be a legitimate meeting invitation from the team leader, with no suspicious links or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details, and polite requests suggest a deliberate effort to communicate effectively.""}"
1043,1043.txt,non-phishing,llama3,n/d,0,non-phishing,0.9000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.9,""signals"":[""request for update"",""summary of accomplishments"",""overview of next steps""],""rationale"":""The email appears to be a legitimate request for progress updates and planning, with no suspicious language or requests for sensitive information.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email follows a standard template and uses formal language, suggesting human authorship. The tone is professional and polite, with no obvious signs of AI-generated content.""}"
1044,1044.txt,phishing,llama3,n/d,0,phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.8,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone is overly urgent and requests immediate action from the recipient to verify their identity. The inclusion of a suspicious link and a temporary block on the account are common tactics used by phishing emails.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure and language suggest a human author, with a formal tone and specific details that are typical of automated security alerts.""}"
1045,1045.txt,phishing,llama3,n/d,0,non-phishing,0.8000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""non-phishing"",""confidence"":0.8,""signals"":[""virtual meeting request"",""confirmation link provided"",""project update meeting""],""rationale"":""The email appears to be a legitimate project update meeting invitation, with clear details and no suspicious language or links.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The email's structure, language, and tone are consistent with a human-written message. The use of formal greetings, specific details, and a clear agenda suggests a deliberate effort to communicate effectively.""}"
1046,1046.txt,phishing,llama3,n/d,0,phishing,0.7000,manual,0.8000,llama3,http://10.10.5.250:11434,,"{""label"":""phishing"",""confidence"":0.7,""signals"":[""urgent action"",""credential request"",""suspicious link mention""],""rationale"":""The email's tone and language are overly formal and urgent, attempting to create a sense of panic. The request to click on the provided link is suspicious, as it may lead to a phishing site.""}","{""label"":""manual"",""confidence"":0.8,""style_cues"":[""very polished neutral tone"", ""template-like phrasing"", ""high consistency""],""rationale"":""The text exhibits a formal and professional tone, with a clear structure and use of technical terms like 'IBAN' and 'contract number'. The language is straightforward and lacks the creativity or flair often found in AI-generated content.""}"
